STRUCTURE;STRUCTURE_ID;STRUCTURE_NAME;ACTION;FREQ;Fréquence;GEO_PICT;Pays et territoires insulaires du Pacifique;INDICATOR;Indicateur;SEX;Sexe;AGE;Âge;URBANIZATION;Urbanisation;DISABILITY;Invalidité;COMPOSITE_BREAKDOWN;Ventilation composite;TIME_PERIOD;Période;OBS_VALUE;Valeur observée;UNIT_MEASURE;Unité de mesure;UNIT_MULT;Multiplicateur d'unités;OBS_STATUS;Statut de l'observation;OBS_COMMENT;Commentaire;DATA_SOURCE;Source de données
DATAFLOW;SPC:DF_NMDI_EDU(1.0);Indicateurs Minima du Développement National (IMDN) pour la l'Éducation;I;A;Annuel;VU;Vanuatu;NMDI0167;Taux brut de scolarisation - enseignement secondaire (%);F;Femme;_T;Tous les âges;_T;National;_T;Pas de ventilation par handicap;_Z;N'est pas applicable;2015;;52;;;;;;;;VEMIS data, 2015;;Vanuatu-MOET Annual Statistical Report, 2015;
DATAFLOW;SPC:DF_NMDI_EDU(1.0);Indicateurs Minima du Développement National (IMDN) pour la l'Éducation;I;A;Annuel;TV;Tuvalu;NMDI0420;Taux brut d'inscription à l'EPPE;M;Homme;_T;Tous les âges;_T;National;_T;Pas de ventilation par handicap;_Z;N'est pas applicable;2012;;98;;;;;;;;2012 TEMIS data;;Tuvalu Education Statistical Report 2015;
DATAFLOW;SPC:DF_NMDI_EDU(1.0);Indicateurs Minima du Développement National (IMDN) pour la l'Éducation;I;A;Annuel;TV;Tuvalu;NMDI0420;Taux brut d'inscription à l'EPPE;M;Homme;_T;Tous les âges;_T;National;_T;Pas de ventilation par handicap;_Z;N'est pas applicable;2013;;88;;;;;;;;2013 TEMIS data;;Tuvalu Education Statistical Report 2015;
DATAFLOW;SPC:DF_NMDI_EDU(1.0);Indicateurs Minima du Développement National (IMDN) pour la l'Éducation;I;A;Annuel;TV;Tuvalu;NMDI0420;Taux brut d'inscription à l'EPPE;M;Homme;_T;Tous les âges;_T;National;_T;Pas de ventilation par handicap;_Z;N'est pas applicable;2014;;93;;;;;;;;2014 TEMIS data;;Tuvalu Education Statistical Report 2015;
DATAFLOW;SPC:DF_NMDI_EDU(1.0);Indicateurs Minima du Développement National (IMDN) pour la l'Éducation;I;A;Annuel;TV;Tuvalu;NMDI0420;Taux brut d'inscription à l'EPPE;M;Homme;_T;Tous les âges;_T;National;_T;Pas de ventilation par handicap;_Z;N'est pas applicable;2015;;88;;;;;;;;2015 TEMIS data;;Tuvalu Education Statistical Report 2015;
DATAFLOW;SPC:DF_NMDI_EDU(1.0);Indicateurs Minima du Développement National (IMDN) pour la l'Éducation;I;A;Annuel;FM;États fédérés de Micronésie (pays);NMDI0429;Taux d'abandon (DR);F;Femme;_T;Tous les âges;_T;National;_T;Pas de ventilation par handicap;_Z;N'est pas applicable;2012;;1.2;;;;;;;;From ECE to Grade 12, in %;;FSM - MoE - National JEMCO Report 2011;
DATAFLOW;SPC:DF_NMDI_EDU(1.0);Indicateurs Minima du Développement National (IMDN) pour la l'Éducation;I;A;Annuel;KI;Kiribati;SE_PRE_PARTN;Taux de participation à l'apprentissage organisé (un an avant l'âge officiel d'entrée au primaire);_T;Total;_T;Tous les âges;_T;National;_T;Pas de ventilation par handicap;_Z;N'est pas applicable;2014;;70;;PERCENT;pourcents;;;;;;;Kiribati Ministry of Education, KEMIS;
DATAFLOW;SPC:DF_NMDI_EDU(1.0);Indicateurs Minima du Développement National (IMDN) pour la l'Éducation;I;A;Annuel;KI;Kiribati;SE_PRE_PARTN;Taux de participation à l'apprentissage organisé (un an avant l'âge officiel d'entrée au primaire);_T;Total;_T;Tous les âges;_T;National;_T;Pas de ventilation par handicap;_Z;N'est pas applicable;2018;;96.2;;PERCENT;pourcents;;;;;;;Kiribati National Statistics Office, Kiribati Social Development Indicator Survey 2018-19;
DATAFLOW;SPC:DF_NMDI_EDU(1.0);Indicateurs Minima du Développement National (IMDN) pour la l'Éducation;I;A;Annuel;KI;Kiribati;SE_PRE_PARTN;Taux de participation à l'apprentissage organisé (un an avant l'âge officiel d'entrée au primaire);_T;Total;_T;Tous les âges;_T;National;_T;Pas de ventilation par handicap;_Z;N'est pas applicable;2020;;97.67;;PERCENT;pourcents;;;;;;;UNESCO Institute of Statistics;
DATAFLOW;SPC:DF_NMDI_EDU(1.0);Indicateurs Minima du Développement National (IMDN) pour la l'Éducation;I;A;Annuel;GU;Guam;NMDI0033;Taux de réussite des femmes dans l'enseignement supérieur (%);_T;Total;_T;Tous les âges;_T;National;_T;Pas de ventilation par handicap;_Z;N'est pas applicable;2010;;78.45;;;;;;;;"2000 Guam Census ";;"Cross Tab, 2010 Guam Census Pums ";
DATAFLOW;SPC:DF_NMDI_EDU(1.0);Indicateurs Minima du Développement National (IMDN) pour la l'Éducation;I;A;Annuel;NR;Nauru;NMDI0293;Proportion d'écoliers ayant commencé la première année d'études primaires qui terminent l'école primaire (%);_T;Total;_T;Tous les âges;_T;National;_T;Pas de ventilation par handicap;_Z;N'est pas applicable;1990;;0;;;;;;;;;;;
DATAFLOW;SPC:DF_NMDI_EDU(1.0);Indicateurs Minima du Développement National (IMDN) pour la l'Éducation;I;A;Annuel;NR;Nauru;NMDI0293;Proportion d'écoliers ayant commencé la première année d'études primaires qui terminent l'école primaire (%);_T;Total;_T;Tous les âges;_T;National;_T;Pas de ventilation par handicap;_Z;N'est pas applicable;2000;;0;;;;;;;;;;;
DATAFLOW;SPC:DF_NMDI_EDU(1.0);Indicateurs Minima du Développement National (IMDN) pour la l'Éducation;I;A;Annuel;NR;Nauru;NMDI0293;Proportion d'écoliers ayant commencé la première année d'études primaires qui terminent l'école primaire (%);_T;Total;_T;Tous les âges;_T;National;_T;Pas de ventilation par handicap;_Z;N'est pas applicable;2011;;92.79;;;;;;;;;;"Nauru - Department of Education, Manager of Statistics ";
DATAFLOW;SPC:DF_NMDI_EDU(1.0);Indicateurs Minima du Développement National (IMDN) pour la l'Éducation;I;A;Annuel;NR;Nauru;NMDI0293;Proportion d'écoliers ayant commencé la première année d'études primaires qui terminent l'école primaire (%);_T;Total;_T;Tous les âges;_T;National;_T;Pas de ventilation par handicap;_Z;N'est pas applicable;2014;;67;;;;;;;;Refer to Nauru IE_2014 - Derived from data from the RoN EMIS;;Nauru - Department of Education, Education Digest 2014;
DATAFLOW;SPC:DF_NMDI_EDU(1.0);Indicateurs Minima du Développement National (IMDN) pour la l'Éducation;I;A;Annuel;TV;Tuvalu;NMDI0419;Ratio net d'inscription à l'EPPE;M;Homme;_T;Tous les âges;_T;National;_T;Pas de ventilation par handicap;_Z;N'est pas applicable;2012;;76;;;;;;;;2012 TEMIS data;;Tuvalu Education Statistical Report 2015;
DATAFLOW;SPC:DF_NMDI_EDU(1.0);Indicateurs Minima du Développement National (IMDN) pour la l'Éducation;I;A;Annuel;TV;Tuvalu;NMDI0419;Ratio net d'inscription à l'EPPE;M;Homme;_T;Tous les âges;_T;National;_T;Pas de ventilation par handicap;_Z;N'est pas applicable;2013;;67;;;;;;;;2013 TEMIS data;;Tuvalu Education Statistical Report 2015;
DATAFLOW;SPC:DF_NMDI_EDU(1.0);Indicateurs Minima du Développement National (IMDN) pour la l'Éducation;I;A;Annuel;TV;Tuvalu;NMDI0419;Ratio net d'inscription à l'EPPE;M;Homme;_T;Tous les âges;_T;National;_T;Pas de ventilation par handicap;_Z;N'est pas applicable;2014;;71;;;;;;;;2014 TEMIS data;;Tuvalu Education Statistical Report 2015;
DATAFLOW;SPC:DF_NMDI_EDU(1.0);Indicateurs Minima du Développement National (IMDN) pour la l'Éducation;I;A;Annuel;TV;Tuvalu;NMDI0419;Ratio net d'inscription à l'EPPE;M;Homme;_T;Tous les âges;_T;National;_T;Pas de ventilation par handicap;_Z;N'est pas applicable;2015;;70;;;;;;;;2015 TEMIS data;;Tuvalu Education Statistical Report 2015;
DATAFLOW;SPC:DF_NMDI_EDU(1.0);Indicateurs Minima du Développement National (IMDN) pour la l'Éducation;I;A;Annuel;FJ;Fidji;NMDI0020;Part des dépenses publiques consacrées au secteur de l'éducation (en % du total);_T;Total;_T;Tous les âges;_T;National;_T;Pas de ventilation par handicap;_Z;N'est pas applicable;2008;;19.41;;;;;;;;;;Fiji - MoE Website;
DATAFLOW;SPC:DF_NMDI_EDU(1.0);Indicateurs Minima du Développement National (IMDN) pour la l'Éducation;I;A;Annuel;FJ;Fidji;NMDI0020;Part des dépenses publiques consacrées au secteur de l'éducation (en % du total);_T;Total;_T;Tous les âges;_T;National;_T;Pas de ventilation par handicap;_Z;N'est pas applicable;2012;;15.59;;;;;;;;"Provisional. Total Gouvernement expenditure 2012 FJD$ - 1,429,791; Gouvernement expenditure on Education 2013 FJD$ - 222,937.";;Off Hand Fiji NSO;
DATAFLOW;SPC:DF_NMDI_EDU(1.0);Indicateurs Minima du Développement National (IMDN) pour la l'Éducation;I;A;Annuel;FJ;Fidji;NMDI0020;Part des dépenses publiques consacrées au secteur de l'éducation (en % du total);_T;Total;_T;Tous les âges;_T;National;_T;Pas de ventilation par handicap;_Z;N'est pas applicable;2013;;14.68;;;;;;;;"Provisional. Total Gouvernement expenditure 2013 FJD$ - 1,511,123; Gouvernement expenditure on Education 2013 FJD$ - 221,904.";;Off Hand Fiji NSO;
DATAFLOW;SPC:DF_NMDI_EDU(1.0);Indicateurs Minima du Développement National (IMDN) pour la l'Éducation;I;A;Annuel;TV;Tuvalu;NMDI0426;Taux net de scolarisation dans l'enseignement secondaire (%);M;Homme;_T;Tous les âges;_T;National;_T;Pas de ventilation par handicap;_Z;N'est pas applicable;2012;;45;;;;;;;;2012 TEMIS data;;Tuvalu Education Statistical Report 2015;
DATAFLOW;SPC:DF_NMDI_EDU(1.0);Indicateurs Minima du Développement National (IMDN) pour la l'Éducation;I;A;Annuel;TV;Tuvalu;NMDI0426;Taux net de scolarisation dans l'enseignement secondaire (%);M;Homme;_T;Tous les âges;_T;National;_T;Pas de ventilation par handicap;_Z;N'est pas applicable;2013;;40;;;;;;;;2013 TEMIS data;;Tuvalu Education Statistical Report 2015;
DATAFLOW;SPC:DF_NMDI_EDU(1.0);Indicateurs Minima du Développement National (IMDN) pour la l'Éducation;I;A;Annuel;TV;Tuvalu;NMDI0426;Taux net de scolarisation dans l'enseignement secondaire (%);M;Homme;_T;Tous les âges;_T;National;_T;Pas de ventilation par handicap;_Z;N'est pas applicable;2014;;47;;;;;;;;2014 TEMIS data;;Tuvalu Education Statistical Report 2015;
DATAFLOW;SPC:DF_NMDI_EDU(1.0);Indicateurs Minima du Développement National (IMDN) pour la l'Éducation;I;A;Annuel;TV;Tuvalu;NMDI0426;Taux net de scolarisation dans l'enseignement secondaire (%);M;Homme;_T;Tous les âges;_T;National;_T;Pas de ventilation par handicap;_Z;N'est pas applicable;2015;;49;;;;;;;;2015 TEMIS data;;Tuvalu Education Statistical Report 2015;
DATAFLOW;SPC:DF_NMDI_EDU(1.0);Indicateurs Minima du Développement National (IMDN) pour la l'Éducation;I;A;Annuel;KI;Kiribati;NMDI0428;Taux de redoublement (RR);_T;Total;_T;Tous les âges;_T;National;_T;Pas de ventilation par handicap;_Z;N'est pas applicable;2012;;3.2;;;;;;;;"From KEMIS Online; Primary + Secondary";;;
DATAFLOW;SPC:DF_NMDI_EDU(1.0);Indicateurs Minima du Développement National (IMDN) pour la l'Éducation;I;A;Annuel;KI;Kiribati;NMDI0428;Taux de redoublement (RR);_T;Total;_T;Tous les âges;_T;National;_T;Pas de ventilation par handicap;_Z;N'est pas applicable;2013;;2.9;;;;;;;;"From KEMIS Online; Secondary";;;
DATAFLOW;SPC:DF_NMDI_EDU(1.0);Indicateurs Minima du Développement National (IMDN) pour la l'Éducation;I;A;Annuel;KI;Kiribati;NMDI0428;Taux de redoublement (RR);_T;Total;_T;Tous les âges;_T;National;_T;Pas de ventilation par handicap;_Z;N'est pas applicable;2014;;3.7;;;;;;;;Upper Secondary;;Kiribati - MOE Digest of Education Statistics 2014;
DATAFLOW;SPC:DF_NMDI_EDU(1.0);Indicateurs Minima du Développement National (IMDN) pour la l'Éducation;I;A;Annuel;KI;Kiribati;NMDI0428;Taux de redoublement (RR);_T;Total;_T;Tous les âges;_T;National;_T;Pas de ventilation par handicap;_Z;N'est pas applicable;2015;;3.4;;;;;;;;"From KEMIS Online; Primary + Secondary";;;
DATAFLOW;SPC:DF_NMDI_EDU(1.0);Indicateurs Minima du Développement National (IMDN) pour la l'Éducation;I;A;Annuel;KI;Kiribati;NMDI0428;Taux de redoublement (RR);_T;Total;_T;Tous les âges;_T;National;_T;Pas de ventilation par handicap;_Z;N'est pas applicable;2016;;5.2;;;;;;;;"From KEMIS Online; Secondary (JSec + SSec)";;;
DATAFLOW;SPC:DF_NMDI_EDU(1.0);Indicateurs Minima du Développement National (IMDN) pour la l'Éducation;I;A;Annuel;VU;Vanuatu;NMDI0431;Taux de transition (primaire / secondaire);_T;Total;_T;Tous les âges;_T;National;_T;Pas de ventilation par handicap;_Z;N'est pas applicable;2011;;80;;;;;;;;Year 8 to 9 - 2011 VEMIS Data;;Vanuatu-MOET Annual Statistical Report, 2015;
DATAFLOW;SPC:DF_NMDI_EDU(1.0);Indicateurs Minima du Développement National (IMDN) pour la l'Éducation;I;A;Annuel;VU;Vanuatu;NMDI0431;Taux de transition (primaire / secondaire);_T;Total;_T;Tous les âges;_T;National;_T;Pas de ventilation par handicap;_Z;N'est pas applicable;2012;;82;;;;;;;;Year 8 to 9, 2012 VEMIS Data;;Vanuatu-MOET Annual Statistical Report, 2015;
DATAFLOW;SPC:DF_NMDI_EDU(1.0);Indicateurs Minima du Développement National (IMDN) pour la l'Éducation;I;A;Annuel;VU;Vanuatu;NMDI0431;Taux de transition (primaire / secondaire);_T;Total;_T;Tous les âges;_T;National;_T;Pas de ventilation par handicap;_Z;N'est pas applicable;2013;;89;;;;;;;;Year 8 to 9, VEMIS Data;;Vanuatu-MOET Annual Statistical Report, 2015;
DATAFLOW;SPC:DF_NMDI_EDU(1.0);Indicateurs Minima du Développement National (IMDN) pour la l'Éducation;I;A;Annuel;VU;Vanuatu;NMDI0431;Taux de transition (primaire / secondaire);_T;Total;_T;Tous les âges;_T;National;_T;Pas de ventilation par handicap;_Z;N'est pas applicable;2014;;89;;;;;;;;"Year 8 to 9, 2014 VEMIS Data ";;Vanuatu-MOET Annual Statistical Report, 2015;
DATAFLOW;SPC:DF_NMDI_EDU(1.0);Indicateurs Minima du Développement National (IMDN) pour la l'Éducation;I;A;Annuel;VU;Vanuatu;NMDI0431;Taux de transition (primaire / secondaire);_T;Total;_T;Tous les âges;_T;National;_T;Pas de ventilation par handicap;_Z;N'est pas applicable;2015;;86;;;;;;;;Year 8 to 9, 2015 VEMIS Data;;Vanuatu-MOET Annual Statistical Report, 2015;
DATAFLOW;SPC:DF_NMDI_EDU(1.0);Indicateurs Minima du Développement National (IMDN) pour la l'Éducation;I;A;Annuel;TO;Tonga;NMDI0033;Taux de réussite des femmes dans l'enseignement supérieur (%);_T;Total;_T;Tous les âges;R;Rural;_T;Pas de ventilation par handicap;_Z;N'est pas applicable;2016;;15.1;;;;;;;;;;2016 Census Tertiary including- Certificate to PhD;
DATAFLOW;SPC:DF_NMDI_EDU(1.0);Indicateurs Minima du Développement National (IMDN) pour la l'Éducation;I;A;Annuel;PG;Papouasie-Nouvelle-Guinée;NMDI0167;Taux brut de scolarisation - enseignement secondaire (%);M;Homme;_T;Tous les âges;_T;National;_T;Pas de ventilation par handicap;_Z;N'est pas applicable;2008;;20;;;;;;;;Primary level is 9-14 years old, Secondary level is 15-18 years old;;PNG - MoE Education Statistical Bulletins;
DATAFLOW;SPC:DF_NMDI_EDU(1.0);Indicateurs Minima du Développement National (IMDN) pour la l'Éducation;I;A;Annuel;PG;Papouasie-Nouvelle-Guinée;NMDI0167;Taux brut de scolarisation - enseignement secondaire (%);M;Homme;_T;Tous les âges;_T;National;_T;Pas de ventilation par handicap;_Z;N'est pas applicable;2010;;49.7;;;;;;;;;;"HIES - PNG - 2009-2010 Summary Tables ";
DATAFLOW;SPC:DF_NMDI_EDU(1.0);Indicateurs Minima du Développement National (IMDN) pour la l'Éducation;I;A;Annuel;TV;Tuvalu;NMDI0018;Taux brut de scolarisation dans l'enseignement primaire (%);_T;Total;_T;Tous les âges;_T;National;_T;Pas de ventilation par handicap;_Z;N'est pas applicable;2012;;104;;;;;;;;2012 TEMIS data;;Tuvalu Education Statistical Report 2015;
DATAFLOW;SPC:DF_NMDI_EDU(1.0);Indicateurs Minima du Développement National (IMDN) pour la l'Éducation;I;A;Annuel;TV;Tuvalu;NMDI0018;Taux brut de scolarisation dans l'enseignement primaire (%);_T;Total;_T;Tous les âges;_T;National;_T;Pas de ventilation par handicap;_Z;N'est pas applicable;2013;;109;;;;;;;;2013 TEMIS data;;Tuvalu Education Statistical Report 2015;
DATAFLOW;SPC:DF_NMDI_EDU(1.0);Indicateurs Minima du Développement National (IMDN) pour la l'Éducation;I;A;Annuel;TV;Tuvalu;NMDI0018;Taux brut de scolarisation dans l'enseignement primaire (%);_T;Total;_T;Tous les âges;_T;National;_T;Pas de ventilation par handicap;_Z;N'est pas applicable;2014;;102;;;;;;;;2014 TEMIS data;;Tuvalu Education Statistical Report 2015;
DATAFLOW;SPC:DF_NMDI_EDU(1.0);Indicateurs Minima du Développement National (IMDN) pour la l'Éducation;I;A;Annuel;TV;Tuvalu;NMDI0018;Taux brut de scolarisation dans l'enseignement primaire (%);_T;Total;_T;Tous les âges;_T;National;_T;Pas de ventilation par handicap;_Z;N'est pas applicable;2015;;93;;;;;;;;2015 TEMIS data;;Tuvalu Education Statistical Report 2015;
DATAFLOW;SPC:DF_NMDI_EDU(1.0);Indicateurs Minima du Développement National (IMDN) pour la l'Éducation;I;A;Annuel;TV;Tuvalu;NMDI0018;Taux brut de scolarisation dans l'enseignement primaire (%);_T;Total;_T;Tous les âges;_T;National;_T;Pas de ventilation par handicap;_Z;N'est pas applicable;2016;;93;;;;;;;;From TEMIS 2016;;;
DATAFLOW;SPC:DF_NMDI_EDU(1.0);Indicateurs Minima du Développement National (IMDN) pour la l'Éducation;I;A;Annuel;FM;États fédérés de Micronésie (pays);NMDI0419;Ratio net d'inscription à l'EPPE;M;Homme;_T;Tous les âges;_T;National;_T;Pas de ventilation par handicap;_Z;N'est pas applicable;2017;;74.1;;;;;;;;;;fedEMIS Online;
DATAFLOW;SPC:DF_NMDI_EDU(1.0);Indicateurs Minima du Développement National (IMDN) pour la l'Éducation;I;A;Annuel;WF;Wallis-et-Futuna;NMDI0167;Taux brut de scolarisation - enseignement secondaire (%);_T;Total;_T;Tous les âges;_T;National;_T;Pas de ventilation par handicap;_Z;N'est pas applicable;2013;;97;;;;;;;;Selon le Vice rectorat,  tranche d'�ge officiellement scolarisable dans le secondaire - 11 � 17 ans.;;Wallis et Futuna - Vice-rectorat, donn�es scolaires;
DATAFLOW;SPC:DF_NMDI_EDU(1.0);Indicateurs Minima du Développement National (IMDN) pour la l'Éducation;I;A;Annuel;FM;États fédérés de Micronésie (pays);NMDI0426;Taux net de scolarisation dans l'enseignement secondaire (%);M;Homme;_T;Tous les âges;_T;National;_T;Pas de ventilation par handicap;_Z;N'est pas applicable;2017;;32.7;;;;;;;;;;fedEMIS Online;
DATAFLOW;SPC:DF_NMDI_EDU(1.0);Indicateurs Minima du Développement National (IMDN) pour la l'Éducation;I;A;Annuel;VU;Vanuatu;NMDI0419;Ratio net d'inscription à l'EPPE;M;Homme;_T;Tous les âges;_T;National;_T;Pas de ventilation par handicap;_Z;N'est pas applicable;2012;;44;;;;;;;;2012 VEMIS data;;Vanuatu-MOET Annual Statistical Report, 2015;
DATAFLOW;SPC:DF_NMDI_EDU(1.0);Indicateurs Minima du Développement National (IMDN) pour la l'Éducation;I;A;Annuel;VU;Vanuatu;NMDI0419;Ratio net d'inscription à l'EPPE;M;Homme;_T;Tous les âges;_T;National;_T;Pas de ventilation par handicap;_Z;N'est pas applicable;2013;;42;;;;;;;;2013 VEMIS data;;Vanuatu-MOET Annual Statistical Report, 2015;
DATAFLOW;SPC:DF_NMDI_EDU(1.0);Indicateurs Minima du Développement National (IMDN) pour la l'Éducation;I;A;Annuel;VU;Vanuatu;NMDI0419;Ratio net d'inscription à l'EPPE;M;Homme;_T;Tous les âges;_T;National;_T;Pas de ventilation par handicap;_Z;N'est pas applicable;2014;;43;;;;;;;;2014 VEMIS data;;Vanuatu-MOET Annual Statistical Report, 2015;
DATAFLOW;SPC:DF_NMDI_EDU(1.0);Indicateurs Minima du Développement National (IMDN) pour la l'Éducation;I;A;Annuel;VU;Vanuatu;NMDI0419;Ratio net d'inscription à l'EPPE;M;Homme;_T;Tous les âges;_T;National;_T;Pas de ventilation par handicap;_Z;N'est pas applicable;2015;;43;;;;;;;;2015 VEMIS data;;Vanuatu-MOET Annual Statistical Report, 2015;
DATAFLOW;SPC:DF_NMDI_EDU(1.0);Indicateurs Minima du Développement National (IMDN) pour la l'Éducation;I;A;Annuel;KI;Kiribati;NMDI0295;Rapport filles/garçons dans l'enseignement secondaire;_T;Total;_T;Tous les âges;_T;National;_T;Pas de ventilation par handicap;_Z;N'est pas applicable;1999;;119;;;;;;;;;;UNSD MDG Indicators Database;
DATAFLOW;SPC:DF_NMDI_EDU(1.0);Indicateurs Minima du Développement National (IMDN) pour la l'Éducation;I;A;Annuel;KI;Kiribati;NMDI0295;Rapport filles/garçons dans l'enseignement secondaire;_T;Total;_T;Tous les âges;_T;National;_T;Pas de ventilation par handicap;_Z;N'est pas applicable;2000;;0;;;;;;;;;;;
DATAFLOW;SPC:DF_NMDI_EDU(1.0);Indicateurs Minima du Développement National (IMDN) pour la l'Éducation;I;A;Annuel;KI;Kiribati;NMDI0295;Rapport filles/garçons dans l'enseignement secondaire;_T;Total;_T;Tous les âges;_T;National;_T;Pas de ventilation par handicap;_Z;N'est pas applicable;2002;;128;;;;;;;;Senior secondary;;Kiribati - MOE - Digest of Education Statistics 2005;
